Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click),publish_datetime,month
122162930948762707,61572881214141,Juan365,"3 steps to swerte:
① Download 📲
② Register 🧾
③ Claim up to 500 bonus
Easy diba?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/23/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02TMJjyLj7hDyXQ65sgFFQ7YVgHxy9DDb5LYGp8NkNHsbTDN3TaCTT1qmdJECtuz4Rl,0,0,Photos,,,,,Lifetime,25693.0,14827.0,408.0,227.0,113.0,68.0,4.0,540.0,447.0,92.0,1.0,0.27,,,,1.0,,2025-10-23 07:00:00,2025-10
122162907524762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/23/2025 04:06,,https://www.facebook.com/Juan365officialpage/posts/pfbid026DCrfDxUjFEsnNaSBeF9y1RPQ39CnfxRS6GyzhwPFJorTyTuZ6UyF2tfpJ1JFScXl,0,0,Text,,,,,Lifetime,2.0,7647.0,294.0,195.0,47.0,52.0,1.0,588.0,588.0,,,0.0,,,,,,2025-10-23 04:06:00,2025-10
122162894882762707,61572881214141,Juan365,"Comment na Juankada, kung ready ka na sa swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/23/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0vCyJPDQnTiTdsQ8xSeLkfHPDwq3qqF2ZLpwfVMgkdBhh854vWNqmZg7VgY3Vv2iPl,0,0,Photos,,,,,Lifetime,34126.0,19722.0,852.0,349.0,448.0,55.0,4.0,813.0,703.0,108.0,2.0,0.34,,,,,,2025-10-23 03:00:00,2025-10
122162869016762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/23/2025 01:32,,https://www.facebook.com/Juan365officialpage/posts/pfbid0zwR8okhXJ7CXx1jNita56JZHEvxsdXGXHngS7TytJAWWYwk7zTVGFoVU5Kxc8Hi8l,0,0,Text,,,,,Lifetime,,6807.0,233.0,175.0,58.0,0.0,,601.0,601.0,,,0.0,,,,,,2025-10-23 01:32:00,2025-10
122162854682762707,61572881214141,Juan365,"Nako po! Caught in the act si Juankada! 😂

Kaya dapat marunong magpigil at alam kung kailan TITIGIL.

WAG IKUNSINTI ang walang control — Play Responsibly, Juankada! 🫡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/23/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0uoVT5e9ErxeqbJhY7gSSt88QyaJpnNbujRCxriFp9qDqP2RgVKT6UpN8kChUxZPpl,0,0,Photos,,,,,Lifetime,23608.0,14232.0,454.0,211.0,213.0,30.0,2.0,544.0,455.0,89.0,,0.19,,,,1.0,,2025-10-23 00:00:00,2025-10
122162826950762707,61572881214141,Juan365,"JUANKADA, hindi pa huli para sumali! 🎉

May chance ka pa manalo ng 📱 phone, ⌚ watch, 🎧 earphones, o 💸 credits!

’Wag magpahuli — baka ikaw na ang next masurpresa ni Juan! 😉

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream
    
#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","JUANKADA, hindi pa huli para sumali! 🎉

May chance ka pa manalo ng 📱 phone, ⌚ watch, 🎧 earphones, o 💸 credits!

’Wag magpahuli — baka ikaw na ang next masurpresa ni Juan! 😉

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream
    
#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",28,10/22/2025 20:30,uploaded,https://www.facebook.com/reel/4065797190398605/,1,0,Videos,,,,,Lifetime,42441.0,39274.0,845.0,565.0,177.0,103.0,,221.0,221.0,,,0.02,112268.69,2.855,0.0,,,2025-10-22 20:30:00,2025-10
122162803940762707,61572881214141,Juan365,"Kung ikaw gagawa ng sariling slot machine, anong theme mo gusto? 😎
Comment below, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/22/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0zNDYS9G355TDyHQijQmoGZ4y3R3CaYamUTN7c26in3BoM2CcxQESFMQzQ4XMzSkVl,0,0,Photos,,,,,Lifetime,20498.0,11719.0,346.0,210.0,84.0,52.0,3.0,302.0,211.0,54.0,37.0,0.13,,,,,,2025-10-22 17:00:00,2025-10
122162710772762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/22/2025 04:21,,https://www.facebook.com/Juan365officialpage/posts/pfbid02yzbHjZHPyvCPq92ewfABQuTZS1AfVdXPcX2JDRNdFRm2AzBmcEn2JANxZ83gJ2ywl,0,0,Text,,,,,Lifetime,7.0,7423.0,276.0,215.0,28.0,33.0,1.0,372.0,372.0,,,0.0,,,,,,2025-10-22 04:21:00,2025-10
122162702762762707,61572881214141,Juan365,"Buti nalang good vibes lagi sa Juan365 !

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/22/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid024FJJPqmYSN7e1ym75CJYi6eG28xLT74YCUQst1kCs1wT94hv8SSN79Wq61soJMSAl,0,0,Photos,,,,,Lifetime,34131.0,19799.0,655.0,323.0,266.0,66.0,4.0,748.0,573.0,104.0,71.0,0.33,,,,3.0,,2025-10-22 03:00:00,2025-10
122162673824762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/22/2025 00:54,,https://www.facebook.com/Juan365officialpage/posts/pfbid025sDgAuCcznuvuWJGaZERNr7vVmf28LQU4T4hEezEBvMzGK7GaTWP8nQjTEYH49LRl,0,0,Text,,,,,Lifetime,7.0,6752.0,346.0,206.0,57.0,83.0,2.0,550.0,550.0,,,0.0,,,,,,2025-10-22 00:54:00,2025-10
122162666516762707,61572881214141,Juan365,"All play, all fun — that’s JuanSports! 

Follow JuanSports  today! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/22/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02ziJyQDEQTTH6EFwuoHywTA7z8CLSBaHdpCmdLiaTmHQjxiDqtLd2dmvMBRu3Nyh8l,0,0,Photos,,,,,Lifetime,21632.0,13600.0,410.0,232.0,122.0,56.0,,383.0,302.0,43.0,38.0,0.18,,,,2.0,,2025-10-22 00:00:00,2025-10
122162650658762707,61572881214141,Juan365,"Comment mo nga kung saan mo ‘yan ilalaban, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Comment mo nga kung saan mo ‘yan ilalaban, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",10,10/21/2025 21:30,,https://www.facebook.com/reel/822253767168098/,1,0,Videos,,,,,Lifetime,50020.0,44551.0,1361.0,630.0,633.0,98.0,,779.0,779.0,,,0.0,123040.295,2.86,0.0,,,2025-10-21 21:30:00,2025-10
122162612930762707,61572881214141,Juan365,"Wednesday vibes: Chill lang, wag masyado all-in 😉
Remember, Juan knows his limits. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,10/21/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0ATupT3ARWRnncoDYLpprKsLxoj5NnxrUAKTLxoJD7m5Emb6aVCnuuVQeENwJJg2bl,0,0,Photos,,,,,Lifetime,16973.0,9712.0,435.0,258.0,123.0,54.0,2.0,285.0,241.0,44.0,,0.14,,,,1.0,,2025-10-21 17:00:00,2025-10
122162551946762707,61572881214141,Juan365,"📢 Service Advisory

Heads up Juankada! 🚧

GCash and Maya will undergo scheduled maintenance on Oct 22, 2025.

🕒 GCash:
12:00 AM–12:30 AM
5:00 AM–5:30 AM
❌ PayIn (QR/QRPH Scan-to-Pay) unavailable
✅ Payout remains normal

🕒 Maya:
12:00 AM–2:00 AM
5:00 AM–6:00 AM
❌ In-app payments unavailable

Please plan your transactions ahead.
Thank you for your understanding! 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,10/21/2025 09:18,,https://www.facebook.com/Juan365officialpage/posts/pfbid02a5Bnas8XyNmQxH2kBd5eNGpMAEjNPDUfpwczUYhVW5K8n9h4PkGPGX9DdoiYryzsl,0,0,Photos,,,,,Lifetime,32721.0,19330.0,455.0,252.0,157.0,46.0,5.0,536.0,395.0,80.0,61.0,0.07,,,,1.0,,2025-10-21 09:18:00,2025-10
122162539070762707,61572881214141,Juan365,"Arat na mga day Juans, sabay sabay na sumama sa paglipad ng eroplano! Alam mo ha!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/21/2025 08:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02uXmGVEZXkFJMmurJ2yUhJHgy2jqLEc3G3NVcVJ93LEqS8xMeTo72xxhPN2Mcwo71l,0,0,Photos,,,,,Lifetime,21742.0,12969.0,480.0,252.0,178.0,50.0,7.0,457.0,385.0,70.0,2.0,0.19,,,,3.0,,2025-10-21 08:00:00,2025-10
122162500388762707,61572881214141,Juan365,"Control your game, control your gastos!
Set your budget limit now para worry-free gaming!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/21/2025 04:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0C1gX7dZAdL9UwxHZM3TtZ9ttCKZmEzZXxYCaqYTV84g9ArXqxm6MuaMHbWH9g6wcl,0,0,Photos,,,,,Lifetime,41283.0,23666.0,469.0,266.0,151.0,52.0,2.0,541.0,395.0,112.0,34.0,0.44,,,,,,2025-10-21 04:00:00,2025-10
122162471192762707,61572881214141,Juan365,"Ready ka ba sa ulan ng swerte, Juankada? It’s MONEY RAIN time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Ready ka ba sa ulan ng swerte, Juankada? It’s MONEY RAIN time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,10/21/2025 01:01,,https://www.facebook.com/reel/1154636363277663/,1,0,Videos,,,,,Lifetime,38555.0,35709.0,613.0,422.0,125.0,66.0,,204.0,204.0,,,0.01,75782.268,2.168,0.0,,,2025-10-21 01:01:00,2025-10
122162429780762707,61572881214141,Juan365,"May mga nasurpresa na… pero hindi pa tapos ang saya! 🎉

📱 Phone, ⌚ Watch, 🎧 Earphones, at 💸 Credits — pwedeng sayo na ‘yan!

Juankada, ‘wag nang magpahuli — sumali na sa #SupresaniJuan at baka ikaw na ang next masurpresa! 😍

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","May mga nasurpresa na… pero hindi pa tapos ang saya! 🎉

📱 Phone, ⌚ Watch, 🎧 Earphones, at 💸 Credits — pwedeng sayo na ‘yan!

Juankada, ‘wag nang magpahuli — sumali na sa #SupresaniJuan at baka ikaw na ang next masurpresa! 😍

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",10,10/20/2025 20:30,,https://www.facebook.com/reel/1842226239715055/,1,0,Videos,,,,,Lifetime,31462.0,29802.0,720.0,436.0,167.0,117.0,,206.0,205.0,,1.0,0.01,55259.188,1.941,0.0,,,2025-10-20 20:30:00,2025-10
122162397572762707,61572881214141,Juan365,"Laugh, play, and feel the thrill with JokerAce! 🃏
Our Game of the Day na siguradong magpapa-good vibes sa’yo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Laugh, play, and feel the thrill with JokerAce! 🃏
Our Game of the Day na siguradong magpapa-good vibes sa’yo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,10/20/2025 17:00,,https://www.facebook.com/reel/685907897465464/,1,0,Videos,,,,,Lifetime,9682.0,9044.0,463.0,296.0,116.0,51.0,,167.0,167.0,,,0.01,31291.362,3.914,0.0,,,2025-10-20 17:00:00,2025-10
122162320580762707,61572881214141,Juan365,"Ganito rin ba kayo Juankada? 😅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/20/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0egrwJptJqamMZu8D5LSvciiuo1EMx3nmL9Jjy3Bc4s6GpG5thL27JSL5uSAoTDgpl,0,0,Photos,,,,,Lifetime,27789.0,15897.0,323.0,210.0,72.0,41.0,2.0,338.0,222.0,39.0,77.0,0.19,,,,2.0,,2025-10-20 07:00:00,2025-10
122162289890762707,61572881214141,Juan365,"San ka mas na-eexcite, Juankada? 😍
React now and let’s see kung saan ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/20/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02M7patWZ6nxKP447aJHKf3d4o19vdmSRXmW4wXbrSvm5kJMrKNgg3G1kJjeDuV4kCl,0,0,Photos,,,,,Lifetime,34704.0,19614.0,830.0,440.0,310.0,80.0,2.0,663.0,566.0,97.0,,0.41,,,,4.0,,2025-10-20 03:00:00,2025-10
122162277542762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/20/2025 01:03,,https://www.facebook.com/Juan365officialpage/posts/pfbid02S77qwNr63PbDev1UFnzUmTt3YY6qpofeNV6QpoeXHdasm35feiW6z5S1T3M2Lcwil,0,0,Text,,,,,Lifetime,4.0,6515.0,233.0,170.0,29.0,34.0,,307.0,307.0,,,0.0,,,,,,2025-10-20 01:03:00,2025-10
122162271296762707,61572881214141,Juan365,"Start your week right, Juankada! 💪
Play smart and stay in control.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/20/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0Yp1waJMhQ612BuhqjepihEajtuYaTBftTjsfrQ7B8jNK11Db9wKoVkP4Fypug7ebl,0,0,Photos,,,,,Lifetime,24921.0,13892.0,440.0,251.0,125.0,64.0,1.0,478.0,303.0,61.0,114.0,0.29,,,,4.0,,2025-10-20 00:00:00,2025-10
122162254748762707,61572881214141,Juan365,"Quick game muna, Juankada! Comment mo agad kung alam mo yung sagot!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",,0,10/19/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid0MJdkh2p3yGLAMZTdq8dYRQrTf4UfteqMC3Fx8FqLPxxWa84qpK191iDu5c9xDrGsl,0,0,Photos,,,,,Lifetime,25065.0,14087.0,774.0,336.0,365.0,73.0,3.0,697.0,621.0,75.0,1.0,0.27,,,,3.0,,2025-10-19 21:30:00,2025-10
122162223740762707,61572881214141,Juan365,"‘Wag sayangin ang swerte — claim your cashback ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,10/19/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02pcBPtVZyuB4opN8Dfd4N3snD3txXZVnpQbVUcwNXkNf1Q4eFBPd2f6bs85t4TK76l,0,0,Photos,,,,,Lifetime,32943.0,18763.0,554.0,341.0,159.0,54.0,3.0,1197.0,469.0,119.0,609.0,0.39,,,,6.0,,2025-10-19 17:00:00,2025-10
122162158682762707,61572881214141,Juan365,"Safe, legit, at madali lang — bind your number, follow, download, KYC, done!
Comment mo nga “Legit si Juan!” kung naka-claim ka na!

Download the Juan365 app now!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Safe, legit, at madali lang — bind your number, follow, download, KYC, done!
Comment mo nga “Legit si Juan!” kung naka-claim ka na!

Download the Juan365 app now!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",26,10/19/2025 07:01,mixed,https://www.facebook.com/reel/1584322879601237/,1,0,Videos,,,,,Lifetime,12396.0,11518.0,528.0,310.0,134.0,84.0,,126.0,125.0,,1.0,0.01,46860.574,4.289,0.0,,,2025-10-19 07:01:00,2025-10
122162126300762707,61572881214141,Juan365,"Laro lang ‘pag may time. Pero work, family, at tulog — ‘wag kalimutan.

⚖️ Panalo ang buhay na may balance.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,10/19/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02u33QFAhuRe3vapePHzkmUZd3Ymo8dDQWvwTbQeNUjM1RvKAEA4sFcwGnbQsB5MKZl,0,0,Photos,,,,,Lifetime,51101.0,27732.0,630.0,379.0,186.0,65.0,4.0,882.0,625.0,207.0,50.0,0.65,,,,4.0,,2025-10-19 03:00:00,2025-10
122162100350762707,61572881214141,Juan365,"Sugar rush meets super spins!
Sweet Bonanza 1000 is here to satisfy your panalo cravings.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Sugar rush meets super spins!
Sweet Bonanza 1000 is here to satisfy your panalo cravings.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",9,10/19/2025 00:00,,https://www.facebook.com/reel/1330462715127607/,1,0,Videos,,,,,Lifetime,16510.0,12843.0,506.0,347.0,95.0,64.0,,324.0,235.0,,89.0,0.01,48820.58,3.706,0.0,,,2025-10-19 00:00:00,2025-10
122162072294762707,61572881214141,Juan365,"Hindi pa tapos ang surpresa — tuloy-tuloy pa rin ang papremyo ni Juan! 😍

📱⌚🎧💸
Kung gusto mong masurpresa rin, alam mo na ang gagawin —
Join now, Juankada!

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","Hindi pa tapos ang surpresa — tuloy-tuloy pa rin ang papremyo ni Juan! 😍

📱⌚🎧💸
Kung gusto mong masurpresa rin, alam mo na ang gagawin —
Join now, Juankada!

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",30,10/18/2025 20:30,uploaded,https://www.facebook.com/reel/1404433661249809/,1,0,Videos,,,,,Lifetime,9611.0,8453.0,704.0,479.0,110.0,115.0,,208.0,207.0,,1.0,0.01,44363.492,5.343,0.0,,,2025-10-18 20:30:00,2025-10
122162041514762707,61572881214141,Juan365,"Imagine mo... ikaw ‘yung nanalo. 😍

Ano’ng unang papasok sa isip mo?
Describe your feeling — baka mamanifest mo din 'to!  💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Imagine mo... ikaw ‘yung nanalo. 😍

Ano’ng unang papasok sa isip mo?
Describe your feeling — baka mamanifest mo din 'to!  💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,10/18/2025 17:01,,https://www.facebook.com/reel/1594644331366666/,1,0,Videos,,,,,Lifetime,27514.0,25364.0,645.0,386.0,196.0,63.0,,408.0,275.0,,133.0,0.01,60987.816,2.537,0.0,,,2025-10-18 17:01:00,2025-10
122161993916762707,61572881214141,Juan365,"Congratulations Emma Marie Tiglao for winning Miss Grand International 2025! 👑

Grabe! Pinatunayan mo na bida talaga ang ganda at galing ng Pinay! 🌟
We’re so proud of you, Queen!

#Juan365 #Juan365PH #AllinJuanSaSaya #Juankada #MissGrandInternational2025",,0,10/18/2025 10:28,,https://www.facebook.com/Juan365officialpage/posts/pfbid0JsCyxaRujRb4U3C59iPFsWDosWLRWoZGQqi1T4LamN17RRSrfYEQx2ELnaSL5HU5l,0,0,Photos,,,,,Lifetime,34309.0,21718.0,379.0,283.0,59.0,37.0,,300.0,200.0,80.0,20.0,0.35,,,,1.0,,2025-10-18 10:28:00,2025-10
122161960568762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,10/18/2025 07:01,,https://www.facebook.com/reel/1378575140296915/,1,0,Videos,,,,,Lifetime,15557.0,13634.0,538.0,431.0,83.0,24.0,,261.0,260.0,,1.0,0.01,46532.819,3.619,0.0,,,2025-10-18 07:01:00,2025-10
122161949186762707,61572881214141,Juan365,"JUAN365 CARES | KwentuJuan Tayo | KULANG Full Episode 2

#juan365cares #JuanKada #kwentujuantayo #kuyaroque",,0,10/18/2025 05:27,,https://www.facebook.com/Juan365officialpage/posts/pfbid0eUrBCXs6igehYXycc5WjupoVHcfKEzPyPmS7Lz9NTPJb6orMiKD8Z6psQaZQNrbCl,0,1,Videos,,,,,Lifetime,,4451.0,149.0,123.0,26.0,0.0,,39.0,38.0,,1.0,0.0,,,,,,2025-10-18 05:27:00,2025-10
122161932524762707,61572881214141,Juan365,"Sign up now and get your 36.5 bonus!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Sign up now and get your 36.5 bonus!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,10/18/2025 03:00,mixed,https://www.facebook.com/reel/1177201774291251/,1,0,Videos,,,,,Lifetime,13069.0,11970.0,538.0,298.0,153.0,87.0,,773.0,409.0,,364.0,0.01,38171.209,3.534,0.0,,,2025-10-18 03:00:00,2025-10
122161920794762707,61572881214141,Juan365,Juan365 updated his status.,,0,10/18/2025 01:23,,https://www.facebook.com/Juan365officialpage/posts/pfbid02casbFDwtRC3AcNYsHEpJFUsbp4SmvaReGyncdd8YDbVJHv3fDE1ncztdNsq2Ve9Ql,0,0,Text,,,,,Lifetime,2.0,6113.0,299.0,196.0,37.0,66.0,1.0,454.0,454.0,,,0.0,,,,,,2025-10-18 01:23:00,2025-10
122161910438762707,61572881214141,Juan365,"Hindi kumpleto ang saya kung wala ang Juankada mo! 
Sino’ng lagi mong ka-partner sa swerte at saya sa Juan365?
Comment na and spread the All In Juan sa Saya vibes!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,10/18/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02mFnYVk99QEspLhc7bq8dGbw4RGALBSdu45UqBazmEfF6fGzHz15d4VS5EhdJazFFl,0,0,Photos,,,,,Lifetime,16778.0,9965.0,346.0,213.0,104.0,29.0,1.0,249.0,208.0,40.0,1.0,0.18,,,,,,2025-10-18 00:00:00,2025-10
122161889726762707,61572881214141,Juan365,Your reel,,10,10/17/2025 20:51,,https://www.facebook.com/reel/24784806004533391/,0,0,Videos,,,,,Lifetime,26463.0,28705.0,643.0,387.0,166.0,90.0,,449.0,366.0,,83.0,0.01,72001.827,2.421,0.0,,,2025-10-17 20:51:00,2025-10
