Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Negative feedback from users: Hide all,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click)
1.22149E+17,6.15729E+13,Juan365,"200 JuanMkada CONFIRMED!

Juankada, malapit na naming ibunyag ang unang batch ng maswerteng Juanalos! Ready ka na bang makita kung kasama ka? 

Stay tuned for the big announcement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/13/2025 8:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02GhBDs1HdHUGXb3fYEqRBrqbyk5cpabCxt8Ha5YNTnVVsR2MvqdS8YqyFzo723G6ol,0,0,Photos,,,,,Lifetime,139151,67267,2269,1377,735,157,6386,536,5721,129,0.1,,,,,,
1.22149E+17,6.15729E+13,Juan365,"𝗙𝗜𝗡𝗔𝗟 𝗕𝗨𝗭𝗭𝗘𝗥 ⏳

🇵🇭 𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘𝗦 — 60
🇦🇺 𝗔𝗨𝗦𝗧𝗥𝗔𝗟𝗜𝗔 — 84

Laban hanggang dulo. Puso hanggang huling segundo. Hindi man nakuha ang panalo, ipinakita ng Gilas ang 𝘁𝗶𝗯𝗮𝘆, 𝗴𝗮𝗹𝗶𝗻𝗴, 𝗮𝘁 𝘄𝗮𝗹𝗮𝗻𝗴-𝘀𝗮𝘄𝗮𝗻𝗴 𝗹𝗮𝗯𝗮𝗻 𝗽𝗮𝗿𝗮 𝘀𝗮 𝗯𝗮𝗻𝗱𝗲𝗿𝗮.

👏 Mabuhay Gilas Pilipinas, Salamat sa inspirasyon at laban para sa bayan.

The fight doesn’t end here. 🔥 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/13/2025 5:34,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02wZVX9iAaXe2jkF3WVGoRYBqPkkFVt3egKDSKBsrGo7cQaXBCZRXCspTc11wFPNm4l,0,0,Photos,,,,,Lifetime,86082,47691,491,348,115,28,1699,260,1439,,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"Hindi lahat ng moves panalo—kaya dapat may plano.
💸 Bago maglaro, si Juan nag-iisip muna.
‘Yan ang tunay na smart player!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/13/2025 3:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0fzYWA3H2MvC4LANUoJoC28shbpnFg9WTPhvPz6qQ66bGiM6KL9gHddqDnqPoMCUEl,0,0,Photos,,,,,Lifetime,54580,30530,593,349,210,34,918,152,765,1,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"𝗪𝗜𝗡 𝗢𝗥 𝗚𝗢 𝗛𝗢𝗠𝗘! 🔥

Quarterfinal Showdown – Who’s got the bigger bite?

🇵🇭 𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘𝗦 𝘃𝘀. 𝗔𝗨𝗦𝗧𝗥𝗔𝗟𝗜𝗔 🇦🇺

📅 𝗪𝗲𝗱, 𝗔𝘂𝗴 𝟭𝟯
🕖 𝟳:𝟬𝟬 𝗣𝗠
📍 𝗝𝗲𝗱𝗱𝗮𝗵, 𝗦𝗮𝘂𝗱𝗶 𝗔𝗿𝗮𝗯𝗶𝗮

Expect thunderous dunks, sniper threes, and defense na parang pader.
Walang atrasan, walang preno—sa gabing ito, bawat segundo, mahalaga.

Brace yourself, Juankada! History is about to be written. 𝗔𝗯𝗮𝗻𝗴𝗮𝗻! 🫣

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/12/2025 22:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0CWqkKk4zWDH2kLFAhUZhMNVbgZ85gSAMZKRE62iEzMRqU4QC2Kgg2T75RpNpegMml,0,0,Photos,,,,,Lifetime,40640,23641,425,295,89,41,351,94,254,3,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"Sungkit mode: ON! 🔥
Anong weapon of choice mo, JuanKada? J, U, A, or N?
I-comment na ang bet mo! 😎🙌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/12/2025 19:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0PE2biX154uKYAiX2w2jE5q3b1wjHGeqvwCF26E2PRhzmuAGC7BFLLkFuPQ8TiyaAl,0,0,Photos,,,,,Lifetime,46769,27541,680,345,282,53,634,74,558,2,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"JUAN365 Joins PlaySafe Alliance as Founding Member
Because winning is fun but playing safe is the real jackpot. 

Skyline Nexus Corp., operator of JUAN365, proudly joins as one of the 19 founding members of the PlaySafe Alliance of the Philippines a coalition of PAGCOR-licensed operators committed to promoting Responsible Gaming, safeguarding players, and fighting illegal gambling.

At JUAN365, we have always put player safety first raising awareness, encouraging limits, and ensuring that gaming remains fun and fair for everyone.

Responsible Gaming is not just a policy it’s our promise.

#JUAN365 #Juan365PH #PlaySafePH #ResponsibleGaming #GamblingIsAddictingKnowWhenToStop #Juankada #TheResponsibleJuan",,0,8/11/2025 19:26,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0kzpo5y15op4kija8kpbUYhGz2SfumqRPCZWyQ7dYh2JkGwmTegJ8RD68VHEh19tSl,0,0,Photos,,,,,Lifetime,129742,67856,959,646,254,59,3331,1215,2116,,0.03,,,2,,,
1.22149E+17,6.15729E+13,Juan365,"Matinding bakbakan na puno ng sigawan at pusong palaban! 💥

Gilas Pilipinas, tuloy-tuloy ang alab at walang iniwan sa court para tuldukan ang laban kontra Saudi Arabia! 💪🔥

FINAL SCORE:
🇵🇭 Gilas Pilipinas — 95
🇸🇦 Saudi Arabia — 88

Handa na ba kayo sa mas malupit na round, Juankada?

📢 SEE YOU SA QUARTERFINALS! 🏆🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/11/2025 13:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid05p43YFDKWGGZRJ15wMuVnNGWWcpadyTTqJAfDv8pQdiFrq9RwgoU9GBhB6TZmLHDl,0,0,Photos,,,,,Lifetime,87732,47762,595,438,122,35,710,209,501,,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"PLAYER OF THE GAME 🔥

🇵🇭 JUSTIN BROWNLEE — 29 PTS | 4 REBS | 5 AST

Parang walang preno si BROWNLEE sa pagbibigay ng apoy sa Gilas! 🔥🏀

Sa bawat tira at pasa, tinulungan niyang siguruhin ang ating tiket papuntang QUARTERFINALS! 💪🇵🇭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/11/2025 12:14,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0UVvgPReuGmqi7i9n9iBsagMrhpq4Sw1HV639kgqPvuUgJ1miWYTNvHGFaiZeD3S8l,0,0,Photos,,,,,Lifetime,47142,26203,418,330,59,29,312,88,224,,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"JUANKADA, HANDA NA BA KAYO SA QUARTERFINALS?! 🔥🏀 

Gilas Pilipinas 🇵🇭 vs. Saudi Arabia 🇸🇦

📅 August 12, 2025
🕛 12:00 AM
 
Makuha kaya natin ang panalo? O haharangin tayo ng kalaban?

Sabay sabay nating abangan, everyJUAN! 🇵🇭💪

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/11/2025 0:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zhmLXBibQdCc5r7wXis87hnr7S9uYi9DcyQcwCPsTnUJFDKEpLfxhUaqRC6ix56ol,0,0,Photos,,,,,Lifetime,85755,46385,499,383,98,18,491,120,371,,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"pov: nahanap mo na ang juan365 bestie mo 🥳

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan  #GforEveryJuan","pov: nahanap mo na ang juan365 bestie mo 🥳

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan  #GforEveryJuan",18,8/10/2025 22:54,uploaded,https://www.facebook.com/reel/741184608771227/,0,0,Reels,,,,,Lifetime,28263,23506,623,436,170,17,339,,338,1,0,108416.421,4.381,,,,
1.22149E+17,6.15729E+13,Juan365,"Ayusin na ang KYC para walang abala sa laro mo!
Secure, smooth, at panatag—all in Juan click. ✅🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/10/2025 19:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0351JsKpkMTeJDGTv5Tr984YaG7SABpN2xesQzFCSH2pRhdwX5pbpDT5rPXCKk8frsl,0,0,Photos,,,,,Lifetime,101167,52884,886,519,323,44,1515,218,1294,3,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"JUAN knows the game — at alam din ang limit.
Play smart, play safe, play happy! 😌🎯

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/10/2025 3:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02uDR8BBmPnAUwjB2BU9fbDwdV1WhSdib5ENAur6WhjepnhgkRNkTHoBjjnimK3f64l,0,0,Photos,,,,,Lifetime,106878,54348,1148,718,392,38,1049,185,862,2,0.05,,,,,,
1.22149E+17,6.15729E+13,Juan365,"Mas maraming games, mas maraming chances—mas bonggang rewards! 💸
Tara na, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #GforEveryJuan",,0,8/9/2025 19:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02zWBrUUpKZxG9qdQvShWg4DfBc5twU674D4bSkSmKXfn4RYAH94awnwTcPXg3mew4l,0,0,Photos,,,,,Lifetime,137408,68332,1271,744,492,35,1714,308,1403,3,0,,,,,,
1.22149E+17,6.15729E+13,Juan365,"🚀 JUAN MILLION, JUANKADA! 🚀
1,000,000 followers?! Grabe kayo! 💙🧡
From Day 1 hanggang ngayon—solid ang suporta n’yo! 🙌🔥
Pero wait… hindi pa dito nagtatapos! 👀💸

Salamat, Juankada—this win is for EveryJUAN! 🫶
 #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/9/2025 5:37,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02fVPEuwW8tgKesZszLt6KZKA9dd9U1cQWz1YFpmuKQxbrYFoAjvTSFUmbVR6UM78Bl,0,0,Photos,,,,,Lifetime,148330,71827,2174,1335,666,173,2037,280,1745,12,0.66,,,1,,,
1.22149E+17,6.15729E+13,Juan365,"🎯 J.U.A.N. plays with goals, not just games.
Dito sa Juan365, alam ang limit, marunong magpahinga, at laging chill lang sa laro. 🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/9/2025 3:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid09hnooAFUSoLmsri6V4scCbbDvVW9PBTqc5MxKpNNz82MYa65q8BizqaM2rf79dTHl,0,0,Photos,,,,,Lifetime,128635,59968,894,611,258,25,1198,185,985,28,0.09,,,1,,,
1.22149E+17,6.15729E+13,Juan365,"Sa dalawang laban na puno ng hamon, sa wakas ay dumating ang unang panalo para sa Gilas Pilipinas! 🔥

At sa likod ng tagumpay na ito, isang pangalan ang kumislap sa court.

𝗣𝗹𝗮𝘆𝗲𝗿 𝗼𝗳 𝘁𝗵𝗲 𝗚𝗮𝗺𝗲: 𝗗𝗪𝗜𝗚𝗛𝗧 𝗥𝗔𝗠𝗢𝗦 🏀

📊 𝟐𝟑 𝐏𝐨𝐢𝐧𝐭𝐬 | 𝟏𝟎 𝐑𝐞𝐛𝐨𝐮𝐧𝐝𝐬 | 𝟏𝟓 𝐀𝐬𝐬𝐢𝐬𝐭𝐬

Dahil sa #Puso at walang sawang laban, buhay ang pag-asa! 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/9/2025 2:47,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02hwFMBCuNqwmxb3tuZYVvaDYzFDtuZH65hvxj51aJTVTFieMgk19V6GCrMeRjqeJxl,0,0,Photos,,,,,Lifetime,61570,29488,434,361,62,11,310,41,202,67,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"Mula sa unang tip-off hanggang sa huling buzzer, naglaro nang buong puso ang Gilas Pilipinas kontra Iraq.

Final Score: 🇵🇭 Philippines 66 – 57 🇮🇶 Iraq

Congrats, Gilas Pilipinas! Pinatunayan na sa disiplina, determinasyon, at #Puso — kaya nakuha ang tamis na tagumpay! 💪🇵🇭

Isang laban, isang panalo — mas lalong gigil para sa susunod na hamon. 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanMillion #Juankada #TheResponsibleJuan",,0,8/9/2025 2:44,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0pL8JegtB26LgnbZh168ZN9tzRj3xCRKERtnECVgXRTvSLU5CS6YgfTgHdC36dBFKl,0,0,Photos,,,,,Lifetime,49150,26205,301,249,42,10,321,42,255,24,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"✅ Safe. 🔒 Secure. JUAN step ahead.
Dito sa Juan365, panatag ka—laro with peace of mind! 🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/8/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02URZEArvesBtoZVFBzieVL2H1nrfxggMsTjDosKciSgKA8cKveUmGzXtHv5eNQRPkl,0,0,Photos,,,,,Lifetime,76528,42264,715,426,271,18,1063,153,908,2,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"JUANKADA, IT’S GAME TIME! 🏀🔥

Bukas na ang crucial match up na inaabangan ng lahat!

🇵🇭 GILAS PILIPINAS vs. 🇮🇶 IRAQ
🗓 August 9 | ⏰ 4:00 PM

Don’t miss this do-or-die clash — bawat tira, bawat segundo, mahalaga! ⏳🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/8/2025 4:30,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02qWASfjBbxs3QVEa4x63JEkjHdPtGzf4hRNesN2QUm3FoSc2qmjmB8s7t8woRnKc7l,0,0,Photos,,,,,Lifetime,89666,47065,690,494,182,14,693,150,515,28,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"Game time? Go!
Pero huwag kalimutan ang limit mo. ⏱️
Stay in Control, everyJuan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/8/2025 3:02,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0iW82JfcoZGdmFL2H6oY3EBmc2XekzJe4UXF4hRyw9ReJRnDtivLG36A5FQwJuVsbl,0,0,Photos,,,,,Lifetime,127596,64564,1100,583,489,28,2560,282,2277,1,0.19,,,,,,
1.22148E+17,6.15729E+13,Juan365,"Juankada Survey Muna Tayo! 📊 

Sino sa tingin niyo ang aabante sa FIBA Asia Cup 2025 Qualifiers?

👍 IRAQ – Like kung sila ang bet mo!
❤️ PILIPINAS – Heart kung Gilas all the way ka!

🇮🇶 o 🇵🇭?

Comment mo rin bakit sila ang choice mo! 💬

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/8/2025 0:47,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid033NJ9ijmXczHdxpkury8hfGsSPENxvboVfUrVaJ5vMSTethP6GvGrGsUFRhVzHhTWl,0,0,Photos,,,,,Lifetime,57835,29722,391,315,68,8,327,77,237,13,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"⏰ 11AM. 2PM. 4PM. 6PM. 8PM. 10PM.
Yan ang schedule ng Money Rain sessions sa JUAN365!
🎁 Up to ₱7,777 per drop
Just recharge and you’re in!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","⏰ 11AM. 2PM. 4PM. 6PM. 8PM. 10PM.
Yan ang schedule ng Money Rain sessions sa JUAN365!
🎁 Up to ₱7,777 per drop
Just recharge and you’re in!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",6,8/7/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/videos/1086105259814937/,1,0,Videos,,,,,Lifetime,53725,35835,965,583,302,80,750,,749,1,0,180927.549,4.841,,,,
1.22148E+17,6.15729E+13,Juan365,"NEW ZEALAND CLINCHES WIN OVER GILAS 🏀 

Matinding bakbakan ang naganap, pero sa huling buzzer, New Zealand ang nakalamang.

Final score: 🇵🇭 Gilas 86 – 94 New Zealand 🇳🇿 

Makakabawi kaya ang Gilas sa crucial game nila kontra Iraq sa August 9? 😱

Walang bibitaw. Abangan, Juankada! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/7/2025 18:31,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ap782Wjxpj4mf6LRyspb6DzH6jbhv8WDqPxyaSyyvcxS1VBp1raS2fDkU139SkV4l,0,0,Photos,,,,,Lifetime,64278,35536,453,323,122,8,557,87,468,2,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"💸 Deposit Made Easy!
Load up your Juan365 wallet in just a few clicks!

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these simple steps:
✅ Click ""Deposit"" on the top of the Site
✅ Click ""Deposit""
✅ Choose QRPh or GCash
✅ Click any amount then submit to make deposit

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","💸 Deposit Made Easy!
Load up your Juan365 wallet in just a few clicks!

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these simple steps:
✅ Click ""Deposit"" on the top of the Site
✅ Click ""Deposit""
✅ Choose QRPh or GCash
✅ Click any amount then submit to make deposit

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",33,8/7/2025 3:10,mixed,https://www.facebook.com/reel/643680944880225/,1,0,Reels,,,,,Lifetime,17878,21976,693,483,185,25,242,,242,,0,117569.263,7.692,,,,
1.22148E+17,6.15729E+13,Juan365,"Si Juan, hindi lang basta player—strategic siya. 🎯
Alam niya ‘pag okay pa, at ‘pag enough na.
Smart play is the real win. 🧠🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/7/2025 0:10,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zvS6vhGT6fNwnBfjfqVxUfjFpkykjDu4FARueRzhG2efBGqoK4JGK1pNoY19VXMVl,0,0,Photos,,,,,Lifetime,77515,38300,651,365,259,27,1005,129,874,2,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"B-I-N-G-O? Meron din si Juan365 'yan! 🎉
Level up ang saya with Bingo games na siguradong pa-prize at pa-good vibes! 💸🎲

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/6/2025 21:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02es1w1DY5uXEQY7hLBcsHa7rUnKTBxPQpArEAD3Rzp67HK4joNqSc3wMkphPbTxQsl,0,0,Photos,,,,,Lifetime,53750,28002,550,376,162,12,441,92,349,,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"TIME TO BOUNCE BACK! 🏀💥

Gilas Pilipinas is ready to strike back stronger than ever! 💙❤️

📅 August 7 • Thursday
🆚 🇳🇿 New Zealand 
⏰ 11:00 PM (PH Time)

Hindi pa tapos ang laban — this is redemption time, Pilipinas! 🇵🇭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,8/6/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02V3pBG9Vq5mNMRS9eccjfXvuYAskC5LxJcDMChKBXAC7bKStXWNBgvJEiaShbnJPUl,0,0,Photos,,,,,Lifetime,52040,29703,382,299,71,12,313,64,249,,0,,,1,,,
1.22148E+17,6.15729E+13,Juan365,"Si Juan, hindi padalos-dalos.
Alam niya kung kailan GO at kailan STOP. 🟢🔴
Panalo ‘pag may diskarte—hindi lahat kailangang itaya.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/6/2025 3:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02EwHT99kzxNT91DEfqoZTwvHLEXFRKzcaHaBVaxbkNjL9kSZm4E8QpW3ZXxtid5V5l,0,0,Photos,,,,,Lifetime,101379,52842,842,523,290,29,1384,194,1189,1,0,,,,,1,
1.22148E+17,6.15729E+13,Juan365,"🔐 Time to Verify? G na!
Secure your Juan365 account and unlock full features by completing your KYC in just a few steps! 🪪✨

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps:

1. Tap ""Sign Up""
2. Enter your mobile number and tap ""Register/Log In""
3. Input the OTP sent to your number, then tap ""Next""
4. Tap the ☰ (Menu) on the upper left > Select ""Account"" > Tap ""KYC Verification""
5. Tap “Complete Now”
6. Tap the “Send” button to receive your verification code
7. Wait for the OTP to be sent to your registered number
8. Enter the OTP and tap ""Next""
9. Set your Transaction PIN > Tap ""Next""
10. Tap ""Start Now""
11. Prepare your Valid ID
12. Take a clear photo of your ID 📸
13. Prepare for a Face Scan
14. Stay still during the scan 🧍‍♀️🧍‍♂️
15. Wait while we verify your account 🕒
16. Fill in your remaining personal details
17. Done! Your account is now verified ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada #TheResponsibleJuan","🔐 Time to Verify? G na!
Secure your Juan365 account and unlock full features by completing your KYC in just a few steps! 🪪✨

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps:

1. Tap ""Sign Up""
2. Enter your mobile number and tap ""Register/Log In""
3. Input the OTP sent to your number, then tap ""Next""
4. Tap the ☰ (Menu) on the upper left > Select ""Account"" > Tap ""KYC Verification""
5. Tap “Complete Now”
6. Tap the “Send” button to receive your verification code
7. Wait for the OTP to be sent to your registered number
8. Enter the OTP and tap ""Next""
9. Set your Transaction PIN > Tap ""Next""
10. Tap ""Start Now""
11. Prepare your Valid ID
12. Take a clear photo of your ID 📸
13. Prepare for a Face Scan
14. Stay still during the scan 🧍‍♀️🧍‍♂️
15. Wait while we verify your account 🕒
16. Fill in your remaining personal details
17. Done! Your account is now verified ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada #TheResponsibleJuan",85,8/6/2025 0:59,N/A,https://www.facebook.com/reel/554515777653753/,0,0,Reels,,,,,Lifetime,15495,19932,580,425,134,21,167,,167,,0,148110.205,11.11,,,,
1.22148E+17,6.15729E+13,Juan365,"Bored ka na ba? Baka ito na ‘yung sign mo. 👀
Sa Juan365, may saya araw-araw! Spin na, Juankada! 🎮✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,8/5/2025 21:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid09rRD3AsfnmVidhtEqwLjJ5i1NKsJPCWiG1eX1QXkkqZu6BgrEaEyxn8wCtJkpCGVl,0,0,Photos,,,,,Lifetime,80205,40232,764,433,311,20,1046,144,901,1,0,,,,,,
1.22148E+17,6.15729E+13,Juan365,"🇵🇭 Gilas Pilipinas 87 – 95 🇹🇼 Chinese Taipei

Matinding bakbakan hanggang huli! Gilas Pilipinas showed grit and puso — ready na para bumawi! 💙❤️

📅 Next game: Aug 7 vs. New Zealand 🥶

A must-watch battle for redemption — support our kababayan, Juankada! 🔥 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,8/5/2025 19:14,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ACJ49HskbAjZ5pQVPKyaDapjMcqB4bQ7SLUwk3LYq2buKPuHWLkAfdTs6psz6u7ql,0,0,Photos,,,,,Lifetime,70852,38227,429,299,119,11,497,97,400,,0,,,,,,
