post_id,created_time,date,message,permalink,likes,comments,shares,reactions,total_engagement
580104038511364_122156415374762707,2025-09-19T10:01:49+0000,2025-09-19,"Alam mo ba, Juankada? Mas masaya ang laro kapag alam mo ang limit mo!
Play smart, play safe — enjoy responsibly!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan36",https://www.facebook.com/122169588380762707/videos/762972490033264,0,0,53,0,53
580104038511364_122156360702762707,2025-09-19T04:00:57+0000,2025-09-19,"🎄✨ 14 Fridays na lang, Juankada! ✨🎄
Amoy Pasko na sa Juan365! 
Ano’ng handa ang NEVER missing sa Christmas table ninyo? Share your fave at baka ikaw ang swertehin 🎉

Sumali na! Here’s how:
1️⃣ Follow ",https://www.facebook.com/122169588380762707/videos/1365117415616220,0,0,203,0,203
580104038511364_122156337938762707,2025-09-19T01:00:25+0000,2025-09-19,"Discover the ultimate gaming experience with 759 Gaming —
sama na sa saya, Juankada!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKad",https://www.facebook.com/122169588380762707/videos/1825113705030081,0,0,62,0,62
580104038511364_122156304770762707,2025-09-18T21:58:07+0000,2025-09-18,"Salamat, Alas Pilipinas! 🇵🇭 

Ang bawat palo at puntos ay nagsalita ng tapang at pagmamahal sa Pilipinas. Mabuhay ang pusong palaban! ❤️💙

#Juan365PH #Juan365  #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122156304770762707,0,0,18,0,18
580104038511364_122156276990762707,2025-09-18T16:57:17+0000,2025-09-18,"📣 ADVISORY: System Maintenance (Maya & GCash) – September 19, 2025

Hi Juankada!

Please be informed na may scheduled system maintenance ang ilang financial services sa September 19, 2025 (Friday).

🔧",https://www.facebook.com/122169588380762707/posts/122156276990762707,0,0,13,0,13
580104038511364_122156255732762707,2025-09-18T14:00:22+0000,2025-09-18,"Free Credits dust para sa maglalapag ng User ID!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122156255732762707,0,0,127,0,127
580104038511364_122156218118762707,2025-09-18T10:01:42+0000,2025-09-18,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1428730828433088,0,0,44,0,44
580104038511364_122156194370762707,2025-09-18T07:00:37+0000,2025-09-18,"Ready na ba kayo, Juankada? 🏐💥 

🇵🇭 PHI vs IRN 🇮🇷 sa FIVB Men’s World Championship!

📅 Sept 18 | 🕠 5:30 PM

Suportahan ang ating mga manlalaro—ipakita ang lakas ng Pinoy! 💪

#Juan365 #Juan365PH #AllIn",https://www.facebook.com/122169588380762707/posts/122156194370762707,0,0,27,0,27
580104038511364_122156159918762707,2025-09-18T01:45:26+0000,2025-09-18,"Sorry Juankada, nabusy yung creatives team namin eh! 😅 Ayaw din naman namin na hindi kayo ma-update kaya kami na muna nag-edit😁

Download the Juan365 app & join the fun, Juankada! Message us to guide ",https://www.facebook.com/122169588380762707/posts/122156159918762707,0,0,34,0,34
580104038511364_122156149100762707,2025-09-17T23:30:20+0000,2025-09-17,"Think fast. Play smart. Outsmart the Joker or get played!
Walang daya, walang takas—kaya mo ba siyang talunin? Prove it today!

Download the Juan365 app & join the fun, Juankada! Message us to guide y",https://www.facebook.com/122169588380762707/videos/1314083140410747,0,0,35,0,35
580104038511364_122156087396762707,2025-09-17T14:00:37+0000,2025-09-17,"Gaming is fun.
Overspending? Never.
Smart play is the real win.
Stay in Control, everyJuan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuan",https://www.facebook.com/122169588380762707/posts/122156087396762707,0,0,42,0,42
580104038511364_122156055200762707,2025-09-17T10:01:06+0000,2025-09-17,"Let’s connect, Juankada! ⚡
Join the Juan365 Official FB Community Group para sa exclusive updates at masayang kwentuhan!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡
",https://www.facebook.com/122169588380762707/videos/1477575853484393,0,0,64,0,64
580104038511364_122156031968762707,2025-09-17T07:01:20+0000,2025-09-17,"From World No. 88 to shocking the globe 🌍

Ginulat ng Alas Pilipinas Men ang World No. 21 Egypt para sa unang makasaysayang panalo sa 2025 FIVB Men’s World Championship! 🏐💥

History unlocked. ✨ Mabuha",https://www.facebook.com/122169588380762707/posts/122156031968762707,0,0,45,0,45
580104038511364_122156018660762707,2025-09-17T05:18:13+0000,2025-09-17,"Happy National Pet Bird Day! 🐦✨ Pasilip naman ng ibon mo, Juankada! 😁

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122156018660762707,0,0,24,0,24
580104038511364_122156011190762707,2025-09-17T04:01:14+0000,2025-09-17,"Comment ‘Present!’ + your User ID para masama sa swerte today!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1121060393330258,0,0,140,0,140
580104038511364_122155952054762707,2025-09-16T23:30:01+0000,2025-09-16,"Kaya kung gusto mo rin makita si The Juan mo, tara na! 😉

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122155952054762707,0,0,31,0,31
580104038511364_122155861292762707,2025-09-16T14:01:29+0000,2025-09-16,"Reminder, Juankada! ⚠️
Trust Juan365 Official Page at Juan365 CSR only for any concern.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #JuanAlert",https://www.facebook.com/122169588380762707/videos/3122023357958208,0,0,58,0,58
580104038511364_122155829942762707,2025-09-16T10:00:08+0000,2025-09-16,"Payday blues vibes
Kahapon sweldo, ngayon puro resibo…
Team Petsa de Peligro ka ba o Team Bagong Sahod? 🤑
Comment mo sa baba, Juankada!

Download the Juan365 app & join the fun, Juankada! Message us t",https://www.facebook.com/122169588380762707/posts/122155829942762707,0,0,47,0,47
580104038511364_1266226938654228,2025-09-16T07:30:42+0000,2025-09-16,,https://www.facebook.com/122169588380762707/posts/1266226938654228?substory_index=1266226938654228,0,0,67,0,67
580104038511364_122155811576762707,2025-09-16T07:29:15+0000,2025-09-16,"Download the Juan365 app https://apps.apple.com/ph/app/juan365/id6749568347 & join the fun, Juankada!",https://www.facebook.com/122169588380762707/posts/122155811576762707?substory_index=773708525525192,0,0,85,0,85
580104038511364_122155783658762707,2025-09-16T04:01:27+0000,2025-09-16,"Update your Juan365 app now to get the latest push notifications — diretso sa phone mo ang winning updates, promotion updates, at exciting bonuses! 🎉 Don't forget to click 'Allow' sa push notification",https://www.facebook.com/122169588380762707/videos/4067921253461731,0,0,61,0,61
580104038511364_122155757198762707,2025-09-15T23:30:16+0000,2025-09-15,"Gusto mo ba ng maagang Pamasko, Juankada? 🎄

How to Join:
1. I-comment kung ano ang nilolook forward mo this Christmas + iyong User ID.
2. Follow Juan365 .
3. Download the Juan365 App.
4. I-tag ang 5 ",https://www.facebook.com/122169588380762707/videos/1084984586774899,0,0,145,0,145
580104038511364_122155714406762707,2025-09-15T15:35:34+0000,2025-09-15,"📣 ADVISORY JUANKADA!

Heads-up lang po! 📱

The GCash App will undergo system maintenance on September 16, 2025 (Tuesday), from 2:00 AM to 3:00 AM.
During this time, GCash services might not be availab",https://www.facebook.com/122169588380762707/posts/122155714406762707,0,0,37,0,37
580104038511364_122155704194762707,2025-09-15T14:00:38+0000,2025-09-15,"Represent, represent! 📍 
Comment mo na kung taga saan ka, Juankada + User ID!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #J",https://www.facebook.com/122169588380762707/posts/122155704194762707,0,0,118,0,118
580104038511364_122155674164762707,2025-09-15T10:00:31+0000,2025-09-15,"Pag legit at solid, hindi matutumbasan! 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122155674164762707,0,0,37,0,37
580104038511364_122155629800762707,2025-09-15T04:01:25+0000,2025-09-15,"Start fresh, start smart! Claim your cashback and play again, Juankada!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/4027660110712851,0,0,71,0,71
580104038511364_122155620062762707,2025-09-15T02:21:12+0000,2025-09-15,"REST IN POWER, “THE HITMAN” 🕊️

Boxing legend Ricky Hatton has passed away at 46. A true warrior remembered forever.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #RickyHatton",https://www.facebook.com/122169588380762707/posts/122155620062762707,0,0,39,0,39
580104038511364_122155606718762707,2025-09-14T23:30:18+0000,2025-09-14,"Payday vibes? Perfect time para i-treat ang sarili! 💸
Play smart and play safe, Juankada!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJu",https://www.facebook.com/122169588380762707/videos/570109386124064,0,0,30,0,30
580104038511364_122155553540762707,2025-09-14T14:00:28+0000,2025-09-14,"Kung papipiliin ka, Juankada… A or B? Comment mo na sagot mo!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122155553540762707,0,0,67,0,67
580104038511364_122155507028762707,2025-09-14T10:02:07+0000,2025-09-14,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/videos/830460969391991,0,0,88,0,88
580104038511364_122155488932762707,2025-09-14T07:35:39+0000,2025-09-14,"Forever part of our story ang pets na nagpasaya sa atin. Sino sa inyo may furbaby memories? 🐶🐱

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122155488932762707,0,0,42,0,42
580104038511364_122155464452762707,2025-09-14T04:01:42+0000,2025-09-14,"Laro na agad, anytime, anywhere.

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/videos/1089084576620176,0,0,37,0,37
580104038511364_122155436666762707,2025-09-13T23:30:24+0000,2025-09-13,"Ready ka na ba for adventure?  Hoard of Aztec, puno ng hidden treasures para sa’yo!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSa",https://www.facebook.com/122169588380762707/videos/1497333164916267,0,0,48,0,48
580104038511364_122155369958762707,2025-09-13T14:00:32+0000,2025-09-13,"Puwede namang masaya at responsable.
Si Juan, hindi all-in sa laro—may control lagi.
🧠 Smart gaming is safe gaming.
Because safety is the real jackpot. EveryJUAN.

Download the Juan365 app & join the ",https://www.facebook.com/122169588380762707/posts/122155369958762707,0,0,40,0,40
580104038511364_122155345136762707,2025-09-13T12:00:51+0000,2025-09-13,"Kung makakasama mo sina James, Loisa, David at Dennis sa isang photo, anong pose ang gagawin mo? I-comment mo na ang best pic mo below na kasama sila!

Download the Juan365 app & join the fun, Juankad",https://www.facebook.com/122169588380762707/posts/122155345136762707,0,0,33,0,33
580104038511364_122155327760762707,2025-09-13T10:00:07+0000,2025-09-13,"Mas mabilis, mas exciting, mas rewarding! Juankada, i-download na ang Juan365 app today!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJua",https://www.facebook.com/122169588380762707/posts/122155327760762707,0,0,32,0,32
580104038511364_122155294910762707,2025-09-13T06:00:18+0000,2025-09-13,"Salamat, Alexa! 🇵🇭 

Ipinakita mo na tunay ang lakas at tapang ng isang Pilipino. Mabuhay ka! 💙👏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122155294910762707,0,0,23,0,23
580104038511364_122155282418762707,2025-09-13T04:00:08+0000,2025-09-13,"Konting konti na lang... konting gapang na lang...

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122155282418762707,0,0,24,0,24
580104038511364_122155257404762707,2025-09-12T23:30:13+0000,2025-09-12,"Unleash the thunder, claim the glory! ⚡ Wrath of Olympus is here to test your luck!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSa",https://www.facebook.com/122169588380762707/videos/807316174985410,0,0,31,0,31
580104038511364_122155192394762707,2025-09-12T14:02:26+0000,2025-09-12,"Mas pina-BETTER na tayo, Juankada!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1047229840639583,0,0,41,0,41
580104038511364_122155157084762707,2025-09-12T10:00:08+0000,2025-09-12,"Your favorite Juan365 Game + Color ng suot mong shirt ngayon.
Drop your Juan365 Name sa comments, Juankada! Let’s see sino ang may pinaka cool na name!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122155157084762707,0,0,59,0,59
580104038511364_122155097228762707,2025-09-12T04:00:12+0000,2025-09-12,"Anong paborito mong video game character, Juankada? Happy Video Games Day!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juan",https://www.facebook.com/122169588380762707/posts/122155097228762707,0,0,39,0,39
580104038511364_122155064480762707,2025-09-11T23:30:17+0000,2025-09-11,"Christmas countdown na, Juankada! 🎄 Tutok na bukas, Saturday, Sept 13, 5:00 PM sa Juan365 Live Stream !

Mechanics:
1️⃣ Follow Juan365 
2️⃣ Share this post
3️⃣ Comment your User ID + screenshot na nak",https://www.facebook.com/122169588380762707/videos/1316704460032824,0,0,174,0,174
580104038511364_122154989672762707,2025-09-11T14:00:00+0000,2025-09-11,"Describe your game today + comment your user ID,  Juankada!  😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122154989672762707,0,0,61,0,61
580104038511364_122154961424762707,2025-09-11T10:01:31+0000,2025-09-11,"Lucky charm na, wallpaper pa!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122154961424762707,0,0,39,0,39
580104038511364_122154941456762707,2025-09-11T07:00:11+0000,2025-09-11,"Huwag magpapadala sa kahina-hinalang links. Protect your winnings, protect yourself! Legit updates? Sa Juan365 CSR at official FB page lang yan!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #ju",https://www.facebook.com/122169588380762707/videos/1489668515402559,0,0,46,0,46
580104038511364_122154918476762707,2025-09-11T04:00:23+0000,2025-09-11,"Let’s goooo! Alex Eala pasok na sa São Paulo Open quarterfinals! 🫶🎾

All-out support para kay Alex, para sa Pinas!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #JuanSports",https://www.facebook.com/122169588380762707/posts/122154918476762707,0,0,40,0,40
580104038511364_122154874280762707,2025-09-10T23:30:16+0000,2025-09-10,"Choose your fate!  Kung ano ang ma-pause mo, yun ang lalaruin mo! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/2214209809064747,0,0,60,0,60
580104038511364_122154805118762707,2025-09-10T14:00:17+0000,2025-09-10,"Sleep is life pero credits is love! 😍 Anong deserve mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122154805118762707,0,0,74,0,74
580104038511364_122154769310762707,2025-09-10T10:00:46+0000,2025-09-10,"Congratulations sa 30 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122154769310762707,0,0,69,0,69
580104038511364_122154744740762707,2025-09-10T07:01:00+0000,2025-09-10,"Round of 16, HERE WE GO! 🏆💪 

Isang laban para sa bayan, isang Pinay laban sa mundo—support all the way! 🇵🇭🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122154744740762707,0,0,30,0,30
