Publish time,Post type,Title,Reactions,Comments,Shares,Total Engagement,Reach,Permalink
7/23/2025 2:01,Photos,"🏆 Mas lalo pang tumindi ang PBA Philippine Cup Finals! 🔥 Game 5 na, TNT Tropang Giga vs. San Miguel Beermen! Kukunin ba ng SMB ang kontrol ng serye, o makakabawi ang TNT para pantayin ito? Abangan at 7:30 PM!

Huwag magpahuli—join the fun, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",482,73,40,595,29359,https://www.facebook.com/Juan365officialpage/posts/pfbid02DLg36471rcXpjjY1AJBTyAQnWs9WwdAB1sGdbJP7k4M3N8ZzR5qh5PJVKQuG7fezl
8/11/2025 13:01,Photos,"Matinding bakbakan na puno ng sigawan at pusong palaban! 💥

Gilas Pilipinas, tuloy-tuloy ang alab at walang iniwan sa court para tuldukan ang laban kontra Saudi Arabia! 💪🔥

FINAL SCORE:
🇵🇭 Gilas Pilipinas — 95
🇸🇦 Saudi Arabia — 88

Handa na ba kayo sa mas malupit na round, Juankada?

📢 SEE YOU SA QUARTERFINALS! 🏆🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",438,122,35,595,47762,https://www.facebook.com/Juan365officialpage/posts/pfbid05p43YFDKWGGZRJ15wMuVnNGWWcpadyTTqJAfDv8pQdiFrq9RwgoU9GBhB6TZmLHDl
7/8/2025 4:00,Reels,"REGADA RECAP! 💦 Tapos na ang Regada, pero 'di pa rin tapos ang saya! 🌊
Relive the good vibes kasama si Juan365 sa basaan na hindi malilimutan! 😉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #regada2025  #WaterYouWaitingForBasaanNa #Juan365xRegada",427,92,74,593,21894,https://www.facebook.com/reel/1620781565513565/
11/27/2025 2:52,Photos,"Mag-register na at simulan ang saya kasama ang Juankada! 🎮 Enjoy the game, pero tandaan, always play responsibly! ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",326,186,81,593,27286,https://www.facebook.com/Juan365officialpage/posts/pfbid0Y7AxQW5zBvyVMEPQTfaPm7CQW7RT3aUqALrk1xZzN2oBTEJHdE2TmPkrE49GhjDvl
8/13/2025 3:00,Photos,"Hindi lahat ng moves panalo—kaya dapat may plano.
💸 Bago maglaro, si Juan nag-iisip muna.
‘Yan ang tunay na smart player!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",349,210,34,593,30530,https://www.facebook.com/Juan365officialpage/posts/pfbid0fzYWA3H2MvC4LANUoJoC28shbpnFg9WTPhvPz6qQ66bGiM6KL9gHddqDnqPoMCUEl
7/22/2025 20:18,Photos,"Huwag balewalain ang babala ng panahon.
Magdala ng payong, magsuot ng tamang proteksyon, at manatiling alerto.
Kung maaari, iwasan na muna ang paglabas.

Stay dry, stay alert—keep safe, everyJuan. 💙☔

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",431,121,41,593,27885,https://www.facebook.com/Juan365officialpage/posts/pfbid0b81zGyRAWVDjTGxjTkzWpAvJHuAqGdxNqeE7NKLVCdqDAT3qAf6Z66DQtXbciXc6l
9/1/2025 7:00,Photos,"Goodnight! Sleep well, Juankada! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",411,142,38,591,27218,https://www.facebook.com/Juan365officialpage/posts/pfbid0XCCskD3HvsDxasCN5ps1dWNtDPLwFdpWMghnvMiZTWzdHhvzzcqtE1bWzME9N5Q2l
6/13/2025 22:13,Photos,"All-in-JUAN sa saya! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya #DennisTrillo #JamesReid #DavidLicauco #LoisaAndalio",442,56,89,587,7162,https://www.facebook.com/photo.php?fbid=122137338290762707&set=a.122127416456762707&type=3
7/17/2025 17:54,Photos,"Grabe, ang lakas niyo! 💯
From 200K to 300K—mas dumami, mas masaya, mas JUANderful! 🙌 Sobrang grateful kami sa tiwala at tuloy-tuloy na suporta. Kayo ang dahilan kung bakit tuloy-tuloy ang saya sa Juan365. ❤️

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",355,196,36,587,22349,https://www.facebook.com/Juan365officialpage/posts/pfbid02GL6mrMuKniSV3nCSJ3vwLZk8s78KeyYim8zTPgt7Bac7SUpMoAoYBCQwFeMNQsmFl
8/31/2025 5:02,Videos,"Parang agila sa himpapawid, hatid ni Fortuna Arara ang swerte na malayo ang lipad! Play it now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",375,184,27,586,13772,https://www.facebook.com/Juan365officialpage/videos/1327857819033064/
11/27/2025 16:00,Videos,"Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada",343,161,80,584,7730,https://www.facebook.com/reel/3315997925221236/
8/14/2025 18:49,Photos,"Gaming doesn't guarantee earnings or financial improvement. Stay within your limits, Enjoy and Play Responsibly JuanKada! 🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juanforfunnotforfunds #laroresponsiblywithjuan365",399,153,32,584,344,https://www.facebook.com/photo.php?fbid=122149690256762707&set=a.122127416456762707&type=3
9/15/2025 8:35,Photos,"📣 ADVISORY JUANKADA!

Heads-up lang po! 📱

The GCash App will undergo system maintenance on September 16, 2025 (Tuesday), from 2:00 AM to 3:00 AM.
During this time, GCash services might not be available.

👉 Plan your transactions ahead to avoid any hassle!

Salamat sa inyong pang-unawa, mga Ka-Juan! 💙

#Juan365 #MaintenanceUpdate #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya",334,208,42,584,25473,https://www.facebook.com/Juan365officialpage/posts/pfbid0txg4y3mysygeW7Cwoxh6qQXm7TDT3R7Ez4cNnQf3Dgb9XVxWXYPtBKKpzaUFe7aHl
8/29/2025 18:00,Videos,"Simula na ng masayang season! Ready ka na ba sa mas exciting na laro, Juankada? 🎄🎅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",399,152,31,582,17324,https://www.facebook.com/Juan365officialpage/videos/4417404635156583/
8/6/2025 0:59,Reels,"🔐 Time to Verify? G na!
Secure your Juan365 account and unlock full features by completing your KYC in just a few steps! 🪪✨

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps:

1. Tap ""Sign Up""
2. Enter your mobile number and tap ""Register/Log In""
3. Input the OTP sent to your number, then tap ""Next""
4. Tap the ☰ (Menu) on the upper left > Select ""Account"" > Tap ""KYC Verification""
5. Tap “Complete Now”
6. Tap the “Send” button to receive your verification code
7. Wait for the OTP to be sent to your registered number
8. Enter the OTP and tap ""Next""
9. Set your Transaction PIN > Tap ""Next""
10. Tap ""Start Now""
11. Prepare your Valid ID
12. Take a clear photo of your ID 📸
13. Prepare for a Face Scan
14. Stay still during the scan 🧍‍♀️🧍‍♂️
15. Wait while we verify your account 🕒
16. Fill in your remaining personal details
17. Done! Your account is now verified ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada #TheResponsibleJuan",425,134,21,580,19932,https://www.facebook.com/reel/554515777653753/
6/14/2025 21:00,Photos,"Happy David's day! 🤩🥳

Ang gwapo mo na, birthday mo pa?! 😜
Ikaw ang Pambansang Ginoo na hindi lang good looks ang dala — kundi good vibes at good heart din!

From your ever loyal, ever loving — JUANkada! 🧡💙

#Juan365 #Juan365PH #AllInJuanSaSaya #DavidLicauco",443,94,42,579,6615,https://www.facebook.com/Juan365officialpage/posts/pfbid02x656LTVUULABRBNq8Tn7tUwyRSyEzdyqp4BhU6wSahy3M6uWpX3ZK2MekGdgDPTal
6/22/2025 19:00,Photos,"New week, new chances! Let’s go, kaya mo ‘yan! Push lang nang push  💥

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🥳

#Juan365 #Juan365PH #AllInJuanSaSaya",302,93,183,578,17465,https://www.facebook.com/Juan365officialpage/posts/pfbid0eZyrkphQWd2VRxQFXsxoCR2uugXB6FGekWaaHyua6h7XzMZCcKz1M6mKwYmfJHYzl
5/3/2025 5:00,Photos,"Bakit nga ba Juan365? let me tell you, 
💯 Legit. Secure. Trusted.
🛡️ Licensed by PAGCOR
💸 Juan-derful perks and exciting promos!
📞 24/7 Support—Laging nandito for you! 🤩😎

ⓕ https://www.facebook.com/Juan365officialpage/
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippine

#Juan365 #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitSiJuan",400,60,116,576,5498,https://www.facebook.com/Juan365officialpage/posts/pfbid02RTYtFfDcgheLKzD5a9V7P7TsPwWN8H9PEZRAU3QR1kp3oVvrLDXtCdNVNS2htksil
6/21/2025 4:01,Reels,"Just Loisa Andalio being effortlessly Loisa. 💁‍♀️🎬

Kahit behind the scene, nagbibigay sya ng good vibes, big laughs, and even bigger heart.

#Juan365  #Juan365PH  #AllinJuanSaSaya #LoisaAndalio",461,57,57,575,14409,https://www.facebook.com/reel/10038147722934104/
8/26/2025 1:00,Videos,"Beat the Joker, own the game! Joker Ace exclusive sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",363,175,36,574,15008,https://www.facebook.com/Juan365officialpage/videos/1753993835221781/
8/4/2025 4:01,Photos,"🔴 Kapag umilaw na ang camera… sila na ang bida. 🎥

May bagong hatid na ligaya si JUAN.

Abangan at kilalanin, LIVE sa JUAN365.

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #TheResponsibleJuan #JuanTambayan",378,166,29,573,35837,https://www.facebook.com/Juan365officialpage/posts/pfbid0Gx97eTs7am7VaTHtsgmAqbGiyUrreSLQLWM34vr7t1q7paeZym5G1YFHE38St8idl
11/14/2025 20:00,Photos,"Huwag mo na ipagpabukas ang saya, Juankada! Baka maunahan ka pa — download Juan365 App today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",251,261,59,571,15903,https://www.facebook.com/Juan365officialpage/posts/pfbid0QAR3ngVwEfFfefMi7SwpyeMvTWYXWkYGkGbthk2z5BBWwyJ5KG38xuDVtuBqNZtBl
5/30/2025 19:59,Photos,"Weekend goals: Matulog, kumain, maglaba! Agree? 🤔😴🛋️
Anong ganap mo this weekend? Share mo naman!

ⓕ https://www.facebook.com/Juan365officialpage/
ⓕ https://www.facebook.com/groups/juan365officialgroup
ꚠ https://www.tiktok.com/@juan365_philippines
🅾 https://www.instagram.com/juan365official/
𝕏 https://x.com/Juan365official
▶️ https://www.youtube.com/@Juan365Philippines
➤ https://t.me/juan365official

#Juan365 #Juan365PH  #JuanCares #AllInJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitKayJuan",310,138,119,567,5794,https://www.facebook.com/Juan365officialpage/posts/pfbid0tXEBLbHPjKbX1yU8rwp5ftGRLENtx7kaUWjFuxKAYDJyZsmDDDy6ipdsxNAf4xphl
8/27/2025 18:02,Videos,"Isa lang ang rule: Outsmart the Joker or get played! 🔥
Subukan mo na ang Joker Ace, only on Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",360,162,43,565,20917,https://www.facebook.com/Juan365officialpage/videos/1707672769936423/
9/6/2025 7:01,Videos,"PAALALA, Juankada! 📌
Safe ka lang sa official Juan365 channels.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",381,135,48,564,12229,https://www.facebook.com/Juan365officialpage/videos/1352200236614158/
11/17/2025 6:00,Photos,"Totoo ang balita, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",263,181,119,563,17403,https://www.facebook.com/Juan365officialpage/posts/pfbid0LDqYi2ZSUhq7RbZqdFjG92o6psBuPonFpwfoNbB5XWfsj2gAdsoTsCqTXkfCkX7ql
8/3/2025 4:00,Photos,"Hindi todo o wala—si Juan, may diskarte. 🎯
Laro lang kung masaya, tigil kung kailangan.
That’s the smart way to play. 🎮✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",397,145,18,560,43075,https://www.facebook.com/Juan365officialpage/posts/pfbid0E969geQVgho9Y4myMmLG6dDU1n2R4QhR3Lq63GDeq3b6fGDgC6zdLCqJcfNHdsEUl
9/11/2025 21:00,Photos,"Anong paborito mong video game character, Juankada? Happy Video Games Day!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",381,131,47,559,20738,https://www.facebook.com/Juan365officialpage/posts/pfbid024jhBvXzwpHEkVZmhSnboJzrqgUHoZi2DZ1zoPRyRMbT1UyrDCE1ZMauwweBTmZYBl
8/4/2025 19:00,Videos,"Ahoy, JuanKada! ☠️⚓
Sail into riches with Captain’s Treasure — treasure vibes, lucky spins, and full-on adventure ang dala!
Game of the Day ‘to, so don’t miss the wave! 🌊💰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",317,233,8,558,19188,https://www.facebook.com/Juan365officialpage/videos/1251059613368078/
7/15/2025 19:00,Videos,"Ready ka na ba sa big thrills and non-stop saya? 💥
Spin now and feel the Grand Slam vibes! 🏆

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",322,136,99,557,17172,https://www.facebook.com/Juan365officialpage/videos/1083862666503668/
8/6/2025 21:00,Photos,"B-I-N-G-O? Meron din si Juan365 'yan! 🎉
Level up ang saya with Bingo games na siguradong pa-prize at pa-good vibes! 💸🎲

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",376,162,12,550,28002,https://www.facebook.com/Juan365officialpage/posts/pfbid02es1w1DY5uXEQY7hLBcsHa7rUnKTBxPQpArEAD3Rzp67HK4joNqSc3wMkphPbTxQsl
8/28/2025 21:30,Videos,"Good news, Juankada!
Nasa App Store na ang Juan365! 
Download now and play anytime, anywhere!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",348,161,41,550,12511,https://www.facebook.com/Juan365officialpage/videos/698890149828273/
9/2/2025 7:01,Videos,"Huwag magpahuli — complete your KYC in 3 days para smooth ang  gaming experience!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",317,171,61,549,16162,https://www.facebook.com/Juan365officialpage/videos/3285281324958081/
9/6/2025 20:30,Photos,"Ay sino ho kayo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",315,202,32,549,31554,https://www.facebook.com/Juan365officialpage/posts/pfbid02gW92ryYtMeD3pSEXfEA4nyUhbiCLUsKxaVRGSyBneshKEkvC5D66UWoMX4tAdXXDl
6/14/2025 4:00,Reels,"Heto na ang Prinsipe ng Randomantic—James Reid joins the Juan365 Family! 🎶
From sweet surprises to big screen moments, he’s bringing the kilig—just because. 💙
Stay tuned, Juankada! 💥

Register here: https://juan365.ph

#Juan365 #Juan365PH #AllInJuanSaSaya #JamesReid",361,69,117,547,5755,https://www.facebook.com/reel/1436816240687692/
12/1/2025 17:00,Photos,"Time to feel the holiday magic! ✨
Kung may one wish ka this Christmas, ano ‘yon? Drop it below, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",324,141,82,547,12608,https://www.facebook.com/Juan365officialpage/posts/pfbid08hUKwhairkbdp9wr9ZJpfba6Ti6eFPM5jNDTR8FtZ5s2zYXsCWZ6Ss9SjmXga8Mgl
6/29/2025 19:39,Photos,"Wag ka na mag-isip! Syempre, deserve mo lahat ‘yan — ganyan sa Juan365, all-in Juan sa saya!

I-Click ang Sign up button sa aming profile or Message us to guide you, Juankada 🧑‍🌾

#Juan365 #Juan365PH #AllInJuanSaSaya",372,125,48,545,18838,https://www.facebook.com/Juan365officialpage/posts/pfbid029CiTFEa7ZFJgJv1bkcvgFLao1R5RDq2BAZWLxLXw2jbTqqkh1Y9nssZkthQ7uWUl
12/1/2025 22:00,Videos,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",383,105,57,545,7483,https://www.facebook.com/reel/1970853317148151/
9/13/2025 16:30,Videos,"Ready ka na ba for adventure?  Hoard of Aztec, puno ng hidden treasures para sa’yo!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",325,167,52,544,11428,https://www.facebook.com/Juan365officialpage/videos/1497333164916267/
11/15/2025 0:00,Photos,"Don’t just scroll… Share Juan’s Lucky Hat and manifest that win! 😎✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",293,144,106,543,13350,https://www.facebook.com/Juan365officialpage/posts/pfbid0yxBznKaWzKeZfB1oPaPtpw23x48uirWBkeBfKvyT5hT3cCx29GGbM53ZhPFWZBmpl
5/1/2025 19:34,Photos,"Bagong tambayan, bagong saya—sama-sama tayo mag-enjoy! Sa Juan365, every day’s a winning day! 🌟 Let's G!

ⓕ Juan365
ꚠ tiktok.com/@juan365_philippines
🅾 instagram.com/juan365official/
𝕏 x.com/Juan365official
▶️ youtube.com/@Juan365Philippines
➤ @Juan365PH

#Juan365 #Juan365PH #JuanCares #PinoyAngNoJuan #GamingForEveryJuan #JuanderfulsaPanalo #JuanBigwin #SulitSiJuan #JuanTambayan",384,33,122,539,3235,https://www.facebook.com/Juan365officialpage/posts/pfbid0tpGLVSfLPvniDMfCxtG8wtdgLSGYZ45ZZVGTpyFVD1m7tMwTpgv1KgSSNvX8YDsCl
12/2/2025 0:00,Photos,"Exclusive Promo Codes are waiting! 🎁
Join our official TG account ( t.me/juan365official ) and comment “DONE” kapag nakapasok ka na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",300,184,54,538,14676,https://www.facebook.com/Juan365officialpage/posts/pfbid02tquHmG5ntYzxYugRixqVHT8cz4BQRYhud6FEjzGb3ozCTM6VuFZRV3APfwr2XGewl
9/2/2025 6:15,Photos,"🚧 GCASH SYSTEM MAINTENANCE ALERT! 🛠

Heads up, JUAN365 fam! 📣

Magkakaroon po ng GCash system maintenance ngayong araw, kaya temporary unavailable ang GCash transactions sa ating platform for 30 minutes.⏱️

Start Time: September 3, 2025 (Wednesday) 2:00 AM
End Time   : September 3, 2025 (Wednesday) 2:30 AM

Huwag mag-alala—balik normal agad ang serbisyo after nito. 💯
Thank you for your patience and patuloy na pagtangkilik sa JUAN365! 🎰🇵🇭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",330,188,16,534,48106,https://www.facebook.com/Juan365officialpage/posts/pfbid025eLDZkW7cM3rK8pWWZdRF4v4vFqbKqgvmM6jdXCjYkF2dDa81BEEDccqASWqwxjXl
6/15/2025 0:08,Reels,"Happy Father’s Day, Dennis Trillo! Saludo kami sa’yo bilang isang JUANderful na ama at inspirasyon. From your Juankada na feeling close 😎✌️ #Juan365 #Juan365PH #AllInJuanSaSaya #DennisTrillo",369,42,120,531,8103,https://www.facebook.com/reel/1459753525182803/
11/26/2025 16:00,Photos,"Dalhin mo ang all-in Juan vibes saan ka man! Download the app na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",318,108,99,525,13326,https://www.facebook.com/Juan365officialpage/posts/pfbid0pAWsXcpuV9Q7E9pfgyJ826eodrtR3rkTB8Lo5Ff83w9QpsR1d2srR2eZDrHNQLLTl
11/18/2025 6:47,Photos,"📢 Juankada Update: System is BACK! 🥳

Hello Juankada!

Good news! Ang ating system maintenance ay FINISH na! We are now fully operational.

Para magamit muli ang ating services, paki-refresh lang po ang inyong app or website. All your funds and pending transactions are safe and should be pushing through successfully.

⚠️ IMPORTANT REMINDER:

If you encounter any issues, or kung may missing funds or transactions kayong napansin, please message us right away! We are here to assist you.

Thank you for your patience and play responsibly.

#juan36 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",295,147,83,525,30390,https://www.facebook.com/Juan365officialpage/posts/pfbid0iai2wwgEhvx3mgqsX3t8aYK9zY7NptYdTcLqCavrMdaEHN7BBBCivPJJfuZFpU5Hl
8/29/2025 5:02,Videos,"Wave your finger and feel the beat, Juankada! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",366,126,32,524,20688,https://www.facebook.com/Juan365officialpage/videos/1195611315645015/
